"title","lat","lng","www","conduse"
"Biblioteca comunale """Mario Luzi"""","44,70102015634940","11,40411433942590","http://www.bibliotecheassociate.it/BiblioSchede/BA-spietroadu-fr.html","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0222_orari"
"Centro Cinema """Lino Ventura"""","44,80333381469700","10,31910760464110","http://www.centrocinemalinoventura.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-PR0200_orari"
"Biblioteca comunale """Aldo Spallicci"""","44,14971769441810","12,13281013148540",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-FC0004_orari"
"Biblioteca comunale """Pio Campidelli"""","44,02229089240070","12,41252090436370",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-RN0011_orari"
"Biblioteca comunale","45,05966166975720","9,49142152682020",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-PC0043_orari"
"Biblioteca comunale """Francesco Leopoldo Bertoldi"""","44,61808429538860","11,83730291799930","http://digilander.libero.it/biblioargenta/","http://dati.emilia-romagna.it/id/ibc/condition/IT-FE0001_orari"
"Biblioteca comunale """Francesco Leopoldo Bertoldi"""","44,61808429538860","11,83730291799930","http://www.portaleargenta.it/tempo_libero/biblioteca.php","http://dati.emilia-romagna.it/id/ibc/condition/IT-FE0001_orari"
"Biblioteca comunale """Albano Sorbelli"""","44,20658969741670","10,79079821172100",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0192_orari"
"Biblioteca comunale","44,81118604949650","10,56309263299370","http://biblioteche.provincia.re.it/Sezione.jsp?idSezione=54","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0023_orari"
"Biblioteca comunale","44,81118604949650","10,56309263299370","http://www.comune.castelnovo-di-sotto.re.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0023_orari"
"Biblioteca comunale decentrata """Domenico Manfredi""" di Rosta Nuova","44,68631244572180","10,63861567804430","http://www.bibliotecapanizzi.it/biblioteche/panizzi.nsf/e9c715c6691a6e19c1256e1b00379b21/c7ea1b741e87703cc1256e84005038ad?OpenDocument","http://dati.emilia-romagna.it/id/ibc/condition/IT-RE0085_orari"
"Biblioteca comunale """Loris Ricci Garotti"""","44,44262475342370","11,86178111173420","http://www.comune.santagatasulsanterno.ra.it/Citta-e-territorio/Cultura/Biblioteca","http://dati.emilia-romagna.it/id/ibc/condition/IT-RA0043_orari"
"Biblioteca comunale","44,74536303284330","10,21997088334480","http://www.collecchioonline.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-PR0111_orari"
"Biblioteca comunale","44,76490300342060","11,48757508907300",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-FE0048_orari"
"Biblioteca comunale """La Fonte"""","44,25910141775020","11,56012158380100",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0192_orari"
"Biblioteca comunale """Peppino Impastato"""","44,53257095763160","11,02445074431620","http://www.cedoc.mo.it/biblioteca_spilamberto.php","http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0126_orari"
"Biblioteca comunale """Peppino Impastato"""","44,53257095763160","11,02445074431620","http://www.comune.spilamberto.mo.it/comune/uffici/biblioteca/index.htm","http://dati.emilia-romagna.it/id/ibc/condition/IT-MO0126_orari"
"Biblioteca comunale","43,96140360672080","12,74939658965510","http://www.cattolica.net/retecivica/italiano/cultura/bibblioteca/index.php3?RESEARCH_PAGE=informazioni.htm","http://dati.emilia-romagna.it/id/ibc/condition/IT-RN0001_orari"
"Biblioteca comunale","44,0254284","11,7832166",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-FC0113_orari"
"Biblioteca comunale """Sandro Pertini"""","44,75587370578800","10,13993525866730","http://www.comune.medesano.pr.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-PR0166_orari"
"Biblioteca """Gino Laschi""" dell'Ospedale Maggiore","44,50445850493360","11,31565827211130","http://www.ausl.bologna.it/professionisti/biblioteca-medico-sicentifica-on-line","http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0270_orari"
"Biblioteca giuridica della Provincia di Bologna","44,49531248485740","11,34836343406970",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-BO0281_orari"
"Biblioteca comunale """Giuseppe Taroni"""","44,41864561728680","11,97544553391590","http://www.facebook.com/BibliotecaBagnacavallo","http://dati.emilia-romagna.it/id/ibc/condition/IT-RA0002_orari"
