"title","lat","lng","www","conduse"
"Museo di Benedetta","44,12204515895110","11,88700094715220","http://www.turismoforlivese.it/servizi/menu/dinamica.aspx?ID=4777","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC051"
"Museo della Frutticoltura Adolfo Bonvicini","44,44183267053820","11,83304027220700",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA017"
"Museo del Vino """La Rampata"""","10,502146","44,743253","http://www.acetaiamedici.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RE033"
"Museo Memoriale della Libertà","44,52990277956090","11,36453768405160","http://www.museomemoriale.com","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO017"
"Musei Civici d'Arte Antica: Museo Civico Medievale","44,49645949430750","11,34215664319250","http://www.comune.bologna.it/iperbole/MuseiCivici/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO053"
"Museo della Sanità e dell'Assistenza","44,49333184076640","11,34442120280830",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO019"
"Museo Civico """Il Correggio"""","44,77038463384940","10,78011262147080","http://www.museoilcorreggio.org/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RE010"
"Esposizione del Progresso Agricolo """E. Cavallari"""","44,88504561487650","11,50870632887410",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE014"
"Museo Tattile di Pittura Antica e Moderna Anteros","44,48631272145750","11,34815719416110","http://www.cavazza.it/?q=node/315","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO063"
"Museo del Teatro","44,28509817872030","11,87847299608300",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA029"
"Museo Archeologico","44,13944629524680","12,24475072005080","http://www.cesenacultura.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC029"
"Museo dei Presepi","44,69398434698960","10,92388915154650",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO017"
"Museo dell'Istituto Nazionale per la Fauna Selvatica 'Alessandro Ghigi'","44,47657247177020","11,49297313128870",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO033"
"Museo Benedettino Nonantolano e Diocesano di Arte Sacra","44,67768653905200","11,04308174346020","http://www.abbazia-nonantola.net","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO012"
"Museo Parrocchiale d'Arte Sacra """Don G. Polo"""","44,35930035120370","11,62883878782860",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO042"
"Museo Archivio Mengoni","44,26005562103310","11,55992246622580",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO037"
"Museo del Risorgimento """A. Saffi"""","44,22245822686120","12,03747169373450","http://www.cultura.comune.forli.fc.it/servizi/menu/dinamica.aspx?idArea=16315&idCat=17155&ID=17209&TipoEl","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC025"
"Castello Estense","11,6190612316","44,8371410396","http://www.castelloestense.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FE022"
"Museo della Civiltà Contadina","44,72659542099820","10,99965173596860","http://www.comune.bastiglia.mo.it/museo/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO008"
"MAST - Manifattura di Arti, Sperimentazione e Tecnologia","44,50529031543290","11,29610025887950",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO148"
"Museo Ebraico","44,49588391148300","11,34819939546410","http://www.museoebraicobo.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO004"
"MET - Museo degli Usi e Costumi della Gente di Romagna","44,06839064072780","12,44725855973070","http://www.metweb.org/met","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN001"
"Musei del Castello","44,23833569349500","10,74646665332360",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO032"
"Galleria d'Arte Moderna """Ricci Oddi"""","45,04875551334750","9,69230336190301","http://www.riccioddi.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC004"
"Museo Archeologico """Antonio Santarelli"""","44,22039869454940","12,04443641781010","http://www.cultura.comune.forli.fc.it/servizi/notizie/notizie_homepage.aspx","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC027"
"Casa Gioacchino Rossini","44,42283311775450","11,90313666108550","http://www.comune.lugo.ra.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA041"
"Casa Museo Morandi","44,26343642204940","11,14914335031750","http://www.comune.grizzanamorandi.bo.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO110"
"Mateureka Museo del Calcolo","43,81671022790200","12,26507374985940","http://www.mateureka.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RN049"
"Museo di Casa Barezzi","44,98075160284750","10,04251418273300","http://www.museocasabarezzi.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR048"
"Casa Moretti","44,15739065612970","12,37456697770570","http://www.casamoretti.it/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-FC008"
"Galleria d'Arte Moderna Raccolta Lercaro","44,49866458440060","11,33754640275990","http://www.fondazionelercaro.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO038"
"Musei Civici d'Arte Antica: Collezioni Comunali d'Arte","44,49393809344810","11,34239504209610","http://www.comune.bologna.it/iperbole/MuseiCivici","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO023"
"Museo Dantesco","44,41661474981610","12,20067631480690","http://www.classense.ra.it/main/index.php?id_pag=61","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-RA032"
"Museo Nazionale del Soldatino """M. Massaccesi"""","44,46966191435470","11,36998270122350",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO041"
"Museo della Pace """G. Mattioli"""","44,72012367550020","11,15172268658790","http://www.comune.crevalcore.bo.it/Main/Main.asp?doc=15843","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-BO071"
"Museo Civico","44,47873211200620","11,00859485080750","http://webtest.allegri.unimo.it/78228/","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO034"
"Museo Civico Archeologico """A.C. Simonini"""","44,59481252748080","11,05358897101610",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO014"
"Museo Ettore Guatelli","44,75791260653600","10,23597163298750","http://www.museoguatelli.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR035"
"Mus.A - Museo dell'Assurdo","44,50266922104610","10,94339053967980","http://www.comune.castelvetro-di-modena.mo.it/servizi/menu/dinamica.aspx?idArea=16615&idCat=16679&ID=17225","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO070"
"Musei di Palazzo dei Pio: Museo Monumento al Deportato","44,78323882642940","10,88580755558460","http://www.fondazionefossoli.org","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO047"
"Museo Civico di Storia Naturale","45,04730722166840","9,70323940642709",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC008"
"Museo d'Arte Cinese ed Etnografico","44,78838214830380","10,32674533736720","http://www.museocineseparma.org","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR003"
"Museo del Balsamico Tradizionale","44,53496236965210","11,02331751009690","http://www.museodelbalsamicotradizionale.org","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-MO059"
"Museo Uomo-Ambiente","44,56610542082060","10,29794070579630","http://www.museouomo-ambiente.it","http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PR055"
"Museo Etnografico """Aldogreco Bergamaschi"""","44,90952022574500","9,30949568781023",,"http://dati.emilia-romagna.it/id/ibc/condition/IT-ER-PC041"
